Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_IO_file_jumps_mmap;fileops.c;1562;1.2138469219207764;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1429407596588135;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7113385200500488;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9884774684906006;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.24535274505615234;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5504419803619385;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.007901668548584;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.30623650550842285;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.176095724105835;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.6980605125427246;0-2;Double bit-flip
version_info;rtld.c;747;0.3742237091064453;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4477546215057373;0-2;Double bit-flip
any_debug;rtld.c;2239;0.47798895835876465;0-2;Double bit-flip
preload_file;rtld.c;1551;1.2156288623809814;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.39933156967163086;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6675989627838135;0-2;Double bit-flip
start_time;rtld.c;217;0.3368515968322754;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.7767369747161865;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.0260155200958252;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.3172132968902588;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8860960006713867;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.0449001789093018;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.866828203201294;0-2;Double bit-flip
relocate_time;rtld.c;215;0.6595854759216309;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.729698657989502;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.4192678928375244;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.37973785400390625;0-2;Double bit-flip
version_info;rtld.c;747;1.149437427520752;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5969092845916748;0-2;Double bit-flip
start_time;rtld.c;217;0.4727623462677002;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.0331206321716309;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9117722511291504;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.0295250415802002;0-2;Double bit-flip
audit_list;rtld.c;124;0.4938383102416992;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.9342405796051025;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1592185497283936;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4547078609466553;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7083513736724854;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7904353141784668;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0061848163604736;0-2;Double bit-flip
load_time;rtld.c;216;1.0582985877990723;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4479062557220459;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.2880251407623291;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.5808610916137695;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.2551844120025635;0-2;Double bit-flip
start_time;rtld.c;217;0.929675817489624;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.38516688346862793;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0281145572662354;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.0393857955932617;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.24205684661865234;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.35623931884765625;0-2;Double bit-flip
version_info;rtld.c;747;0.3049638271331787;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7172884941101074;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1225979328155518;0-2;Double bit-flip
load_time;rtld.c;216;1.0745999813079834;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.1263680458068848;0-2;Double bit-flip
relocate_time;rtld.c;215;0.37473440170288086;0-2;Double bit-flip
relocate_time;rtld.c;215;0.952392578125;0-2;Double bit-flip
any_debug;rtld.c;2239;0.4082803726196289;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0628697872161865;0-2;Double bit-flip
preload_file;rtld.c;1551;0.6613264083862305;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.145268201828003;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.8023526668548584;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.2071523666381836;0-2;Double bit-flip
library_path;rtld.c;743;0.10333561897277832;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9964759349822998;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.42122459411621094;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.3065309524536133;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.9799728393554688;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.2461392879486084;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.3137056827545166;0-2;Double bit-flip
version_info;rtld.c;747;0.9283895492553711;0-2;Double bit-flip
load_time;rtld.c;216;0.7042555809020996;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9305720329284668;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0730247497558594;0-2;Double bit-flip
load_time;rtld.c;216;0.8884444236755371;0-2;Double bit-flip
any_debug;rtld.c;2239;0.806854248046875;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.1173837184906006;0-2;Double bit-flip
library_path;rtld.c;743;1.2052228450775146;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.587867259979248;0-2;Double bit-flip
relocate_time;rtld.c;215;0.31215333938598633;0-2;Double bit-flip
start_time;rtld.c;217;0.5711214542388916;0-2;Double bit-flip
preload_file;rtld.c;1551;1.1009044647216797;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.47826671600341797;0-2;Double bit-flip
file_size;rtld.c;794;0.8726403713226318;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8790271282196045;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9530782699584961;0-2;Double bit-flip
audit_list;rtld.c;124;0.5589160919189453;0-2;Double bit-flip
start_time;rtld.c;217;0.7465221881866455;0-2;Double bit-flip
relocate_time;rtld.c;215;0.5530853271484375;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.28423237800598145;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.864553689956665;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.22403311729431152;0-2;Double bit-flip
load_time;rtld.c;216;0.314119815826416;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.1371657848358154;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1479167938232422;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5743443965911865;0-2;Double bit-flip
version_info;rtld.c;747;1.0872619152069092;0-2;Double bit-flip
version_info;rtld.c;747;0.37793469429016113;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4282686710357666;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.44632744789123535;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.5337111949920654;0-2;Double bit-flip
file_size;rtld.c;794;0.27160120010375977;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9075522422790527;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4414644241333008;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.24828290939331055;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.634105920791626;0-2;Double bit-flip
library_path;rtld.c;743;0.6542813777923584;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.877493143081665;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6990723609924316;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6096980571746826;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4138200283050537;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.6797959804534912;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.48770761489868164;0-2;Double bit-flip
version_info;rtld.c;747;0.7195227146148682;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.8537688255310059;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.5464153289794922;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7842152118682861;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0694420337677002;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.189312219619751;0-2;Double bit-flip
start_time;rtld.c;217;0.505706787109375;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7734730243682861;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1953330039978027;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.6800663471221924;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0961220264434814;0-2;Double bit-flip
audit_list;rtld.c;124;0.8215608596801758;0-2;Double bit-flip
load_time;rtld.c;216;0.5955502986907959;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5073196887969971;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3710513114929199;0-2;Double bit-flip
version_info;rtld.c;747;0.5494420528411865;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.1240730285644531;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7905571460723877;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.46775031089782715;0-2;Double bit-flip
preloadlist;rtld.c;745;1.0354466438293457;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6949191093444824;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4811577796936035;0-2;Double bit-flip
relocate_time;rtld.c;215;0.497058629989624;0-2;Double bit-flip
audit_list;rtld.c;124;0.9264733791351318;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.1412768363952637;0-2;Double bit-flip
file_size;rtld.c;794;0.49027585983276367;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.8016409873962402;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4781522750854492;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6065411567687988;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.2272169589996338;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5337686538696289;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3964676856994629;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.22927355766296387;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.24636149406433105;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4797649383544922;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.7713725566864014;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.7377104759216309;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.53179931640625;0-2;Double bit-flip
audit_list;rtld.c;124;0.4369025230407715;0-2;Double bit-flip
preloadlist;rtld.c;745;1.2271203994750977;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.0560178756713867;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.42003726959228516;0-2;Double bit-flip
start_time;rtld.c;217;0.9614322185516357;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.6055500507354736;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8155765533447266;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.9365887641906738;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.3490025997161865;0-2;Double bit-flip
audit_list;rtld.c;124;0.7834272384643555;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6692829132080078;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.1795969009399414;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.6760008335113525;0-2;Double bit-flip
library_path;rtld.c;743;0.9598603248596191;0-2;Double bit-flip
start_time;rtld.c;217;0.7462522983551025;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0052316188812256;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5402541160583496;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6344785690307617;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6809523105621338;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.0843889713287354;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.4306643009185791;0-2;Double bit-flip
version_info;rtld.c;747;1.128845453262329;0-2;Double bit-flip
preloadlist;rtld.c;745;0.7893753051757812;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.893439531326294;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6629898548126221;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8200058937072754;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.1651475429534912;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7521209716796875;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.5476877689361572;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9562761783599854;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.3483760356903076;0-2;Double bit-flip
version_info;rtld.c;747;0.4263498783111572;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4141519069671631;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.5161058902740479;0-2;Double bit-flip
start_time;rtld.c;217;1.050837755203247;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8459713459014893;0-2;Double bit-flip
any_debug;rtld.c;2239;0.5560030937194824;0-2;Double bit-flip
any_debug;rtld.c;2239;0.5825998783111572;0-2;Double bit-flip
start_time;rtld.c;217;0.3624880313873291;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5313293933868408;0-2;Double bit-flip
lazy;do-rel.h;44;0.4000844955444336;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.6228587627410889;0-2;Double bit-flip
audit_list;rtld.c;124;0.9746088981628418;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0907738208770752;0-2;Double bit-flip
start_time;rtld.c;217;0.6210269927978516;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0695064067840576;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.8288381099700928;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.38692736625671387;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0226716995239258;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.7786769866943359;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.3252685070037842;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.2869246006011963;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8683116436004639;0-2;Double bit-flip
preload_file;rtld.c;1551;0.7064547538757324;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.639477014541626;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.2587707042694092;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0230507850646973;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5854663848876953;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2525315284729004;0-2;Double bit-flip
audit_list;rtld.c;124;1.2065269947052002;0-2;Double bit-flip
make_consistent;dl-load.c;904;0.3673074245452881;0-2;Double bit-flip
start_time;rtld.c;217;0.22950315475463867;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.37104225158691406;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.48309946060180664;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.5960402488708496;0-2;Double bit-flip
audit_list;rtld.c;124;0.29460906982421875;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.7955617904663086;0-2;Double bit-flip
audit_list;rtld.c;124;0.841822624206543;0-2;Double bit-flip
preload_file;rtld.c;1551;0.5137209892272949;0-2;Double bit-flip
load_time;rtld.c;216;0.5373291969299316;0-2;Double bit-flip
version_info;rtld.c;747;1.2143661975860596;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.07191801071167;0-2;Double bit-flip
load_time;rtld.c;216;0.9879608154296875;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.8672134876251221;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6000888347625732;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.2706940174102783;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.225095272064209;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.24895238876342773;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.8778603076934814;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7032182216644287;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.33427953720092773;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6086156368255615;0-2;Double bit-flip
library_path;rtld.c;743;0.7928404808044434;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1566181182861328;0-2;Double bit-flip
preloadlist;rtld.c;745;0.6532859802246094;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.8370335102081299;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9948129653930664;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.9375262260437012;0-2;Double bit-flip
type;dl-load.c;2188;0.4423787593841553;0-2;Double bit-flip
preload_file;rtld.c;1551;1.171478509902954;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.4933168888092041;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.2296590805053711;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.292766809463501;0-2;Double bit-flip
library_path;rtld.c;743;0.4600396156311035;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.383927583694458;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0881023406982422;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.2661921977996826;0-2;Double bit-flip
audit_list;rtld.c;124;1.0032520294189453;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.4966564178466797;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.6091067790985107;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9681727886199951;0-2;Double bit-flip
relocate_time;rtld.c;215;1.2083790302276611;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.1563503742218018;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.5938773155212402;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.4686427116394043;0-2;Double bit-flip
start_time;rtld.c;217;0.680171012878418;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.5547347068786621;0-2;Double bit-flip
relocate_time;rtld.c;215;0.2622699737548828;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.2041795253753662;0-2;Double bit-flip
any_debug;rtld.c;2239;0.48737549781799316;0-2;Double bit-flip
version_info;rtld.c;747;0.740454912185669;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6112041473388672;0-2;Double bit-flip
audit_list;rtld.c;124;1.2029893398284912;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.429995059967041;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9434249401092529;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.6365373134613037;0-2;Double bit-flip
library_path;rtld.c;743;1.1181485652923584;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7210631370544434;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.9877324104309082;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.26642632484436035;0-2;Double bit-flip
__strtol_ul_rem_tab;../stdlib/strtol_l.c;191;0.6134645938873291;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.31264305114746094;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0097026824951172;0-2;Double bit-flip
preload_file;rtld.c;1551;0.5764663219451904;0-2;Double bit-flip
load_time;rtld.c;216;0.2317337989807129;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.1602885723114014;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.0673305988311768;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.4051218032836914;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.71724534034729;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.28322935104370117;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6822328567504883;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0467841625213623;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.39652299880981445;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.031317949295044;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.3372666835784912;0-2;Double bit-flip
r2;do-rel.h;50;0.1724388599395752;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.4171726703643799;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.31170225143432617;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.35815858840942383;0-2;Double bit-flip
audit_list;rtld.c;124;0.4993255138397217;0-2;Double bit-flip
version_info;rtld.c;747;0.4047276973724365;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.1586320400238037;0-2;Double bit-flip
preloadlist;rtld.c;745;0.767664909362793;0-2;Double bit-flip
any_debug;rtld.c;2239;0.2981710433959961;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7988741397857666;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.1432363986968994;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.8419113159179688;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.800494909286499;0-2;Double bit-flip
audit_list;rtld.c;124;0.5598495006561279;0-2;Double bit-flip
version_info;rtld.c;747;0.5191762447357178;0-2;Double bit-flip
start_time;rtld.c;217;0.7263307571411133;0-2;Double bit-flip
start_time;rtld.c;217;0.48428845405578613;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9704165458679199;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8132109642028809;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.883720874786377;0-2;Double bit-flip
preloadlist;rtld.c;745;0.40435361862182617;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9258778095245361;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5380771160125732;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.6115157604217529;0-2;Double bit-flip
library_path;rtld.c;743;0.24936294555664062;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;0.9362168312072754;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.83894944190979;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.1543750762939453;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4826207160949707;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1036996841430664;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1040520668029785;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4185335636138916;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6421096324920654;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9158844947814941;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.7124204635620117;0-2;Double bit-flip
load_time;rtld.c;216;1.000992774963379;0-2;Double bit-flip
load_time;rtld.c;216;0.7358193397521973;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.2605748176574707;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.0138278007507324;0-2;Double bit-flip
start_time;rtld.c;217;0.5106980800628662;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8270769119262695;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.34273600578308105;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5498416423797607;0-2;Double bit-flip
start_time;rtld.c;217;0.7540555000305176;0-2;Double bit-flip
audit_list;rtld.c;124;1.2194538116455078;0-2;Double bit-flip
preload_file;rtld.c;1551;0.7545957565307617;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.7682068347930908;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.5846195220947266;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.3694121837615967;0-2;Double bit-flip
preload_file;rtld.c;1551;0.8146886825561523;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.25894975662231445;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.6370770931243896;0-2;Double bit-flip
relocate_time;rtld.c;215;1.1374082565307617;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.1291303634643555;0-2;Double bit-flip
any_debug;rtld.c;2239;0.2829735279083252;0-2;Double bit-flip
load_time;rtld.c;216;1.0920624732971191;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0692853927612305;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8203985691070557;0-2;Double bit-flip
version_info;rtld.c;747;0.6783497333526611;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.076683521270752;0-2;Double bit-flip
any_debug;rtld.c;2239;0.4673922061920166;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.29925084114074707;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.1478464603424072;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.6160619258880615;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.43054890632629395;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0410606861114502;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.28722167015075684;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6869766712188721;0-2;Double bit-flip
any_debug;rtld.c;2239;0.3524465560913086;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7085402011871338;0-2;Double bit-flip
audit_list;rtld.c;124;0.5536544322967529;0-2;Double bit-flip
version_info;rtld.c;747;0.8352715969085693;0-2;Double bit-flip
version_info;rtld.c;747;0.6535446643829346;0-2;Double bit-flip
